aikaleima_utc,mitattu_FI_SE1_MW,mitattu_FI_SE3_MW
2025-11-06T07:30:00.000Z,-1009.97,-379.84
2025-11-06T07:45:00.000Z,-1071.01,-449.94
2025-11-06T08:00:00.000Z,-1147.91,-542.51
2025-11-06T08:15:00.000Z,-1289.86,-620.47
2025-11-06T08:30:00.000Z,-1171.07,-708.82
2025-11-06T08:45:00.000Z,-1117.11,-814.03
2025-11-06T09:00:00.000Z,-1110.39,-890.84
2025-11-06T09:15:00.000Z,-1171.01,-898.55
2025-11-06T09:30:00.000Z,-1331.67,-893.74
2025-11-06T09:45:00.000Z,-1344.91,-914.09
2025-11-06T10:00:00.000Z,-1109.76,-993.56
2025-11-06T10:15:00.000Z,-1049.73,-1010.19
2025-11-06T10:30:00.000Z,-1031.48,-1009.41
2025-11-06T10:45:00.000Z,-1019.18,-1010.94
2025-11-06T11:00:00.000Z,-1063.74,-1022.25
2025-11-06T11:15:00.000Z,-959.6,-1026.98
2025-11-06T11:30:00.000Z,-935.59,-1009.22
2025-11-06T11:45:00.000Z,-864.53,-945.63
2025-11-06T12:00:00.000Z,-909.82,-863.2
2025-11-06T12:15:00.000Z,-974.91,-818.8
2025-11-06T12:30:00.000Z,-1039.14,-757.15
2025-11-06T12:45:00.000Z,-974.33,-727.49
2025-11-06T13:00:00.000Z,-992.56,-597.56
2025-11-06T13:15:00.000Z,-1052.32,-518.08
2025-11-06T13:30:00.000Z,-966.97,-456.32
2025-11-06T13:45:00.000Z,-1051.92,-395.21
2025-11-06T14:00:00.000Z,-1102.07,-360.05
2025-11-06T14:15:00.000Z,-1114.92,-328.49
2025-11-06T14:30:00.000Z,-1249.63,-278.25
2025-11-06T14:45:00.000Z,-1259.99,-245.07
2025-11-06T15:00:00.000Z,-942.69,-229.37
2025-11-06T15:15:00.000Z,-899.21,-181.05
2025-11-06T15:30:00.000Z,-844.64,-141.95
2025-11-06T15:45:00.000Z,-782.13,-139.04
2025-11-06T16:00:00.000Z,-982.09,-157.87
2025-11-06T16:15:00.000Z,-1094.22,-166.76
2025-11-06T16:30:00.000Z,-1105.73,-188.69
2025-11-06T16:45:00.000Z,-1170.61,-238.45
2025-11-06T17:00:00.000Z,-1112.42,-336.45
2025-11-06T17:15:00.000Z,-1038.62,-392.37
2025-11-06T17:30:00.000Z,-1231.68,-549.99
2025-11-06T17:45:00.000Z,-1185.59,-659.51
2025-11-06T18:00:00.000Z,-1131.14,-776.07
2025-11-06T18:15:00.000Z,-951.92,-809.93
2025-11-06T18:30:00.000Z,-1004.88,-856.29
2025-11-06T18:45:00.000Z,-1030.58,-906.1
2025-11-06T19:00:00.000Z,-1083.43,-939.77
2025-11-06T19:15:00.000Z,-1098.29,-957.52
2025-11-06T19:30:00.000Z,-1091.84,-935.6
2025-11-06T19:45:00.000Z,-1030.52,-932.93
2025-11-06T20:00:00.000Z,-1159.76,-1031.56
2025-11-06T20:15:00.000Z,-1158.19,-1129.52
2025-11-06T20:30:00.000Z,-1098.08,-1130.34
2025-11-06T20:45:00.000Z,-1057,-1151.1
2025-11-06T21:00:00.000Z,-1025.33,-1188.59
2025-11-06T21:15:00.000Z,-1055,-1191.45
2025-11-06T21:30:00.000Z,-1109.68,-1162.63
2025-11-06T21:45:00.000Z,-1044.76,-1158.06
2025-11-06T22:00:00.000Z,-1056.28,-1146.73
2025-11-06T22:15:00.000Z,-1141.04,-1125.59
2025-11-06T22:30:00.000Z,-1187.2,-1114.41
2025-11-06T22:45:00.000Z,-1109,-1065.26
2025-11-06T23:00:00.000Z,-1070.13,-950.51
2025-11-06T23:15:00.000Z,-1113.44,-917.25
2025-11-06T23:30:00.000Z,-1099.06,-899.17
2025-11-06T23:45:00.000Z,-1106.49,-888.59
2025-11-07T00:00:00.000Z,-921.31,-959.14
2025-11-07T00:15:00.000Z,-899.07,-984.32
2025-11-07T00:30:00.000Z,-1030.78,-998.1
2025-11-07T00:45:00.000Z,-1011.58,-1021.31
2025-11-07T01:00:00.000Z,-998.13,-1055.88
2025-11-07T01:15:00.000Z,-1053.81,-1025.33
2025-11-07T01:30:00.000Z,-1098.18,-1096.71
2025-11-07T01:45:00.000Z,-1051.36,-1177.18
2025-11-07T02:00:00.000Z,-991.96,-1088.21
2025-11-07T02:15:00.000Z,-950.26,-1051.28
2025-11-07T02:30:00.000Z,-961.83,-1069.65
2025-11-07T02:45:00.000Z,-993.25,-1085
2025-11-07T03:00:00.000Z,-1080.49,-983.49
2025-11-07T03:15:00.000Z,-1138.07,-1001.7
2025-11-07T03:30:00.000Z,-1131.72,-1080.13
2025-11-07T03:45:00.000Z,-1031.98,-1141.39
2025-11-07T04:00:00.000Z,-1013.45,-1188.96
2025-11-07T04:15:00.000Z,-1100.88,-1193.78
2025-11-07T04:30:00.000Z,-1151.54,-1193.84
2025-11-07T04:45:00.000Z,-1169.09,-1193.93
2025-11-07T05:00:00.000Z,-1058.15,-1194.06
2025-11-07T05:15:00.000Z,-967.75,-1193.7
2025-11-07T05:30:00.000Z,-1027.16,-1193.53
2025-11-07T05:45:00.000Z,-1070.28,-1193.53
2025-11-07T06:00:00.000Z,-828.85,-1193.74
2025-11-07T06:15:00.000Z,-927.38,-1184.83
2025-11-07T06:30:00.000Z,-1161.68,-1065.24
2025-11-07T06:45:00.000Z,-1075.43,-1006.17
2025-11-07T07:00:00.000Z,-1121.06,-1043.23
2025-11-07T07:15:00.000Z,-1103.67,-1099.42
2025-11-07T07:30:00.000Z,-1012.33,-1151.9
2025-11-07T07:45:00.000Z,-1046.67,-1174.24
2025-11-07T08:00:00.000Z,-1177.79,-1166.23
2025-11-07T08:15:00.000Z,-1194.31,-1157.2
2025-11-07T08:30:00.000Z,-1259.32,-1179.42
2025-11-07T08:45:00.000Z,-1155.88,-1190.82
2025-11-07T09:00:00.000Z,-1159.04,-1193.89
2025-11-07T09:15:00.000Z,-1197.39,-1193.9
2025-11-07T09:30:00.000Z,-1171.9,-1193.94
2025-11-07T09:45:00.000Z,-1172.24,-1194.06
2025-11-07T10:00:00.000Z,-1103.22,-1194.15
2025-11-07T10:15:00.000Z,-1191.12,-1194.19
2025-11-07T10:30:00.000Z,-1080.77,-1194.11
2025-11-07T10:45:00.000Z,-1173.11,-1194.03
2025-11-07T11:00:00.000Z,-1153.44,-1193.99
2025-11-07T11:15:00.000Z,-1144.26,-1194.14
2025-11-07T11:30:00.000Z,-1168.16,-1194.26
2025-11-07T11:45:00.000Z,-1190.14,-1194.03
2025-11-07T12:00:00.000Z,-1283.21,-1193.8
2025-11-07T12:15:00.000Z,-1222.18,-1193.92
2025-11-07T12:30:00.000Z,-1224.96,-1193.7
2025-11-07T12:45:00.000Z,-1096.39,-1193.43
2025-11-07T13:00:00.000Z,-1144.96,-1193.58
2025-11-07T13:15:00.000Z,-1154.53,-1193.84
2025-11-07T13:30:00.000Z,-1144.82,-1193.77
2025-11-07T13:45:00.000Z,-1098.18,-1193.86
2025-11-07T14:00:00.000Z,-1158.95,-1193.99
2025-11-07T14:15:00.000Z,-1122.4,-1194.13
2025-11-07T14:30:00.000Z,-1064.65,-1193.64
2025-11-07T14:45:00.000Z,-1075.46,-1192.71
2025-11-07T15:00:00.000Z,-1129.62,-1194.02
2025-11-07T15:15:00.000Z,-1141.84,-1194.1
2025-11-07T15:30:00.000Z,-1031.49,-1194.17
2025-11-07T15:45:00.000Z,-950.31,-1189.83
2025-11-07T16:00:00.000Z,-979.5,-1131.2
2025-11-07T16:15:00.000Z,-981.46,-1093.39
2025-11-07T16:30:00.000Z,-992.01,-1092.87
2025-11-07T16:45:00.000Z,-998,-1108.2
2025-11-07T17:00:00.000Z,-1029.67,-1096.47
2025-11-07T17:15:00.000Z,-1077.24,-1113.02
2025-11-07T17:30:00.000Z,-1125.37,-1121.49
2025-11-07T17:45:00.000Z,-1111.93,-1144.42
2025-11-07T18:00:00.000Z,-1227.35,-1170.25
2025-11-07T18:15:00.000Z,-1265.09,-1190.53
2025-11-07T18:30:00.000Z,-1167.18,-1193.99
2025-11-07T18:45:00.000Z,-1234.34,-1193.86
2025-11-07T19:00:00.000Z,-1279.66,-1194.09
2025-11-07T19:15:00.000Z,-1076.11,-1193.94
2025-11-07T19:30:00.000Z,-965.98,-1193.98
2025-11-07T19:45:00.000Z,-1117.18,-1194.39
2025-11-07T20:00:00.000Z,-1127.21,-1194.19
2025-11-07T20:15:00.000Z,-1247.9,-1194.24
2025-11-07T20:30:00.000Z,-1237.41,-1194.27
2025-11-07T20:45:00.000Z,-1130.75,-1194.07
2025-11-07T21:00:00.000Z,-1098.8,-1194.08
2025-11-07T21:15:00.000Z,-941.71,-1194.17
2025-11-07T21:30:00.000Z,-982.81,-1194.08
2025-11-07T21:45:00.000Z,-1174.53,-1194.13
2025-11-07T22:00:00.000Z,-1357.21,-1194.01
2025-11-07T22:15:00.000Z,-1237.78,-1194.21
2025-11-07T22:30:00.000Z,-1255.11,-1194.24
2025-11-07T22:45:00.000Z,-1317.64,-1194.54
2025-11-07T23:00:00.000Z,-1070.23,-1194.27
2025-11-07T23:15:00.000Z,-1096.38,-1194.48
2025-11-07T23:30:00.000Z,-1173.42,-1194.57
2025-11-07T23:45:00.000Z,-1105.62,-1194.54
2025-11-08T00:00:00.000Z,-1155.14,-1194.45
2025-11-08T00:15:00.000Z,-1229.23,-1194.48
2025-11-08T00:30:00.000Z,-1166.54,-1194.78
2025-11-08T00:45:00.000Z,-1116.57,-1194.76
2025-11-08T01:00:00.000Z,-1130.09,-1194.79
2025-11-08T01:15:00.000Z,-1090.44,-1193.79
2025-11-08T01:30:00.000Z,-1183.11,-1185.9
2025-11-08T01:45:00.000Z,-1234.39,-1190.21
2025-11-08T02:00:00.000Z,-1254.29,-1194.43
2025-11-08T02:15:00.000Z,-1250.18,-1194.69
2025-11-08T02:30:00.000Z,-1224.51,-1194.42
2025-11-08T02:45:00.000Z,-1166.99,-1194.25
2025-11-08T03:00:00.000Z,-1107.09,-1194.38
2025-11-08T03:15:00.000Z,-1120.83,-1193.7
2025-11-08T03:30:00.000Z,-1207.88,-1192.64
2025-11-08T03:45:00.000Z,-1177.04,-1193.57
2025-11-08T04:00:00.000Z,-1290.39,-1185.11
2025-11-08T04:15:00.000Z,-1378.41,-1190.54
2025-11-08T04:30:00.000Z,-1260.14,-1194.01
2025-11-08T04:45:00.000Z,-1175.14,-1194.09
2025-11-08T05:00:00.000Z,-1114.51,-1194.22
2025-11-08T05:15:00.000Z,-1069.6,-1194.09
2025-11-08T05:30:00.000Z,-1246.53,-1193.96
2025-11-08T05:45:00.000Z,-1273.41,-1194.14
2025-11-08T06:00:00.000Z,-1129.57,-1194.24
2025-11-08T06:15:00.000Z,-1034.38,-1194.2
2025-11-08T06:30:00.000Z,-1090.25,-1194.12
2025-11-08T06:45:00.000Z,-1061.79,-1194.12
2025-11-08T07:00:00.000Z,-1056.69,-1193.3
2025-11-08T07:15:00.000Z,-1091.22,-1188.93
2025-11-08T07:30:00.000Z,-1007.2,-1188.93
2025-11-08T07:45:00.000Z,-1082.37,-1120.4
2025-11-08T08:00:00.000Z,-1079.13,-1028.02
2025-11-08T08:15:00.000Z,-1067.48,-999.81
2025-11-08T08:30:00.000Z,-1081.36,-958.44
2025-11-08T08:45:00.000Z,-1099.35,-966.17
2025-11-08T09:00:00.000Z,-1106.85,-1062.53
2025-11-08T09:15:00.000Z,-1107.53,-1076.65
2025-11-08T09:30:00.000Z,-1183.76,-1082.8
2025-11-08T09:45:00.000Z,-1132.51,-1083.13
2025-11-08T10:00:00.000Z,-1069.57,-1051.66
2025-11-08T10:15:00.000Z,-1115.48,-1041.54
2025-11-08T10:30:00.000Z,-1155.44,-1039.96
2025-11-08T10:45:00.000Z,-1216.84,-1043.7
2025-11-08T11:00:00.000Z,-1182.44,-1046.71
2025-11-08T11:15:00.000Z,-1196.24,-1032.43
2025-11-08T11:30:00.000Z,-1196.2,-1030.84
2025-11-08T11:45:00.000Z,-1081.06,-1044.4
2025-11-08T12:00:00.000Z,-1073.95,-996.41
2025-11-08T12:15:00.000Z,-1069.22,-981.58
2025-11-08T12:30:00.000Z,-1048.4,-973.76
2025-11-08T12:45:00.000Z,-1098.91,-948.22
2025-11-08T13:00:00.000Z,-1112.41,-901.47
2025-11-08T13:15:00.000Z,-1182.4,-877.75
2025-11-08T13:30:00.000Z,-1124.01,-865.79
2025-11-08T13:45:00.000Z,-1080.61,-858.6
2025-11-08T14:00:00.000Z,-1107.56,-928.54
2025-11-08T14:15:00.000Z,-1150.59,-870.57
2025-11-08T14:30:00.000Z,-1142.28,-809.19
2025-11-08T14:45:00.000Z,-1173.86,-808.29
2025-11-08T15:00:00.000Z,-1200.86,-784.4
2025-11-08T15:15:00.000Z,-1099.8,-791.34
2025-11-08T15:30:00.000Z,-1010.5,-800.42
2025-11-08T15:45:00.000Z,-1056.45,-751.61
2025-11-08T16:00:00.000Z,-1053.36,-716.84
2025-11-08T16:15:00.000Z,-1090.57,-722.24
2025-11-08T16:30:00.000Z,-1153.73,-623.74
2025-11-08T16:45:00.000Z,-1218.64,-606.73
2025-11-08T17:00:00.000Z,-1223.82,-675.34
2025-11-08T17:15:00.000Z,-1231.29,-750.22
2025-11-08T17:30:00.000Z,-920.95,-861.56
2025-11-08T17:45:00.000Z,-1031.8,-913.98
2025-11-08T18:00:00.000Z,-1118.87,-894.38
2025-11-08T18:15:00.000Z,-1141.13,-973.94
2025-11-08T18:30:00.000Z,-1191.07,-939.33
2025-11-08T18:45:00.000Z,-1159.77,-985.83
2025-11-08T19:00:00.000Z,-1127.09,-954.97
2025-11-08T19:15:00.000Z,-1131.09,-993.71
2025-11-08T19:30:00.000Z,-1079.84,-1021.42
2025-11-08T19:45:00.000Z,-1046.64,-1061.63
2025-11-08T20:00:00.000Z,-1117.94,-1086.97
2025-11-08T20:15:00.000Z,-1136.34,-1114.79
2025-11-08T20:30:00.000Z,-1124.77,-1146.47
2025-11-08T20:45:00.000Z,-1084.71,-1143.39
2025-11-08T21:00:00.000Z,-1085.45,-1137.91
2025-11-08T21:15:00.000Z,-1055.79,-1130.87
2025-11-08T21:30:00.000Z,-935.67,-1135.69
2025-11-08T21:45:00.000Z,-942.46,-1075.3
2025-11-08T22:00:00.000Z,-966.37,-1048.77
2025-11-08T22:15:00.000Z,-994.26,-1015.59
2025-11-08T22:30:00.000Z,-1173.67,-935.5
2025-11-08T22:45:00.000Z,-1187.43,-874.65
2025-11-08T23:00:00.000Z,-933.2,-845.31
2025-11-08T23:15:00.000Z,-1010.94,-798.43
2025-11-08T23:30:00.000Z,-1111.67,-777.89
2025-11-08T23:45:00.000Z,-1284.85,-741.4
2025-11-09T00:00:00.000Z,-1214.53,-770.44
2025-11-09T00:15:00.000Z,-1103.1,-795.28
2025-11-09T00:30:00.000Z,-1184.04,-731.38
2025-11-09T00:45:00.000Z,-1192.83,-662.88
2025-11-09T01:00:00.000Z,-1242.33,-520.73
2025-11-09T01:15:00.000Z,-1224.43,-463.47
2025-11-09T01:30:00.000Z,-1130.09,-412.51
2025-11-09T01:45:00.000Z,-1072.58,-352.18
2025-11-09T02:00:00.000Z,-1152,-204.08
2025-11-09T02:15:00.000Z,-1245.26,-121.61
2025-11-09T02:30:00.000Z,-1324.6,-83.67
2025-11-09T02:45:00.000Z,-1251.74,-20.56
2025-11-09T03:00:00.000Z,-941.89,-269.04
2025-11-09T03:15:00.000Z,-989.43,-227.61
2025-11-09T03:30:00.000Z,-1064.83,-165.52
2025-11-09T03:45:00.000Z,-1154.71,-125.91
2025-11-09T04:00:00.000Z,-1137.31,-219.91
2025-11-09T04:15:00.000Z,-1115.38,-233.13
2025-11-09T04:30:00.000Z,-1200.39,-234.7
2025-11-09T04:45:00.000Z,-1149.37,-236.46
2025-11-09T05:00:00.000Z,-1012.48,-232.88
2025-11-09T05:15:00.000Z,-1089.59,-247.93
2025-11-09T05:30:00.000Z,-1108.86,-250.76
2025-11-09T05:45:00.000Z,-1141.79,-262.6
2025-11-09T06:00:00.000Z,-1090.17,-317.23
2025-11-09T06:15:00.000Z,-1006.99,-358.18
2025-11-09T06:30:00.000Z,-1009.41,-405.12
2025-11-09T06:45:00.000Z,-986.39,-427.57
2025-11-09T07:00:00.000Z,-975.73,-397.89
2025-11-09T07:15:00.000Z,-1023.96,-425.48
2025-11-09T07:30:00.000Z,-1019.39,-460.04
2025-11-09T07:45:00.000Z,-1029.48,-467.87
2025-11-09T08:00:00.000Z,-1127.85,-449.2
2025-11-09T08:15:00.000Z,-1153.9,-473.72
2025-11-09T08:30:00.000Z,-1126.97,-495.33
2025-11-09T08:45:00.000Z,-1071.06,-528.82
2025-11-09T09:00:00.000Z,-981.24,-540.74
2025-11-09T09:15:00.000Z,-1071.04,-502.29
2025-11-09T09:30:00.000Z,-1217.94,-466.74
2025-11-09T09:45:00.000Z,-1268.51,-434.85
2025-11-09T10:00:00.000Z,-1103.65,-452.4
2025-11-09T10:15:00.000Z,-1194.11,-431.03
2025-11-09T10:30:00.000Z,-1272.76,-402.93
2025-11-09T10:45:00.000Z,-1198.13,-404.44
2025-11-09T11:00:00.000Z,-1098.96,-430.7
2025-11-09T11:15:00.000Z,-1115.18,-434.4
2025-11-09T11:30:00.000Z,-1066.24,-436
2025-11-09T11:45:00.000Z,-1073.84,-444.02
2025-11-09T12:00:00.000Z,-1117.49,-439.58
2025-11-09T12:15:00.000Z,-1093.27,-433.38
2025-11-09T12:30:00.000Z,-1137.25,-433.09
2025-11-09T12:45:00.000Z,-1147.23,-417.58
2025-11-09T13:00:00.000Z,-1200.7,-320.25
2025-11-09T13:15:00.000Z,-1143.77,-304.84
2025-11-09T13:30:00.000Z,-1085.98,-305.78
2025-11-09T13:45:00.000Z,-1050.56,-299.06
2025-11-09T14:00:00.000Z,-1055.81,-239.6
2025-11-09T14:15:00.000Z,-1159.88,-232.24
2025-11-09T14:30:00.000Z,-1197.32,-230.93
2025-11-09T14:45:00.000Z,-1154.36,-190.95
2025-11-09T15:00:00.000Z,-1148.1,-111.4
2025-11-09T15:15:00.000Z,-1191.95,-50.07
2025-11-09T15:30:00.000Z,-1149.52,-3.77
2025-11-09T15:45:00.000Z,-1225.78,60.05
2025-11-09T16:00:00.000Z,-1181.12,46.02
2025-11-09T16:15:00.000Z,-1024.94,73.57
2025-11-09T16:30:00.000Z,-1087.51,151.33
2025-11-09T16:45:00.000Z,-1126.35,171.21
2025-11-09T17:00:00.000Z,-1104.18,84.79
2025-11-09T17:15:00.000Z,-1047.38,44.33
2025-11-09T17:30:00.000Z,-1035.46,28.07
2025-11-09T17:45:00.000Z,-1168.75,71.8
2025-11-09T18:00:00.000Z,-1171.76,38.42
2025-11-09T18:15:00.000Z,-1292.01,-10.27
2025-11-09T18:30:00.000Z,-1373.42,-64.45
2025-11-09T18:45:00.000Z,-1151.66,-182.57
2025-11-09T19:00:00.000Z,-959.06,-269.39
2025-11-09T19:15:00.000Z,-1091.85,-251.41
2025-11-09T19:30:00.000Z,-1177.96,-277.05
2025-11-09T19:45:00.000Z,-1071.16,-275.53
2025-11-09T20:00:00.000Z,-1150.16,-348.99
2025-11-09T20:15:00.000Z,-1061.93,-464.53
2025-11-09T20:30:00.000Z,-969.13,-543.88
2025-11-09T20:45:00.000Z,-1081.25,-589.43
2025-11-09T21:00:00.000Z,-1171.32,-694.76
2025-11-09T21:15:00.000Z,-1225.61,-715.06
2025-11-09T21:30:00.000Z,-1251.92,-700.99
2025-11-09T21:45:00.000Z,-1212.68,-709.22
2025-11-09T22:00:00.000Z,-1312.27,-702.69
2025-11-09T22:15:00.000Z,-1329.88,-656.34
2025-11-09T22:30:00.000Z,-1268.78,-739.6
2025-11-09T22:45:00.000Z,-1202.86,-783.17
2025-11-09T23:00:00.000Z,-997.71,-1021.12
2025-11-09T23:15:00.000Z,-922.35,-1046.3
2025-11-09T23:30:00.000Z,-1107.2,-930.65
2025-11-09T23:45:00.000Z,-1121.83,-902.6
2025-11-10T00:00:00.000Z,-1073.12,-870.01
2025-11-10T00:15:00.000Z,-1127.56,-885.51
2025-11-10T00:30:00.000Z,-1063.26,-899.13
2025-11-10T00:45:00.000Z,-1093.08,-903.74
2025-11-10T01:00:00.000Z,-1196.65,-819.18
2025-11-10T01:15:00.000Z,-1208.12,-825.07
2025-11-10T01:30:00.000Z,-1211.43,-848.43
2025-11-10T01:45:00.000Z,-1243.4,-887.14
2025-11-10T02:00:00.000Z,-1265.96,-839.08
2025-11-10T02:15:00.000Z,-1268.96,-881.24
2025-11-10T02:30:00.000Z,-1095.11,-1046.05
2025-11-10T02:45:00.000Z,-1009.54,-1092.04
2025-11-10T03:00:00.000Z,-973.48,-1181.67
2025-11-10T03:15:00.000Z,-1028.01,-1193.82
2025-11-10T03:30:00.000Z,-1096.79,-1193.51
2025-11-10T03:45:00.000Z,-1054.23,-1191.83
2025-11-10T04:00:00.000Z,-1011.89,-1175.37
2025-11-10T04:15:00.000Z,-1129.86,-1149.96
2025-11-10T04:30:00.000Z,-1341.81,-1126.78
2025-11-10T04:45:00.000Z,-1279.57,-1108.06
2025-11-10T05:00:00.000Z,-1192.71,-808.8
2025-11-10T05:15:00.000Z,-1073.26,-654.66
2025-11-10T05:30:00.000Z,-1092.58,-552.6
2025-11-10T05:45:00.000Z,-1187.16,-459.12
2025-11-10T06:00:00.000Z,-1115.83,-313.14
2025-11-10T06:15:00.000Z,-1027.54,-299.32
2025-11-10T06:30:00.000Z,-956.08,-341.34
2025-11-10T06:45:00.000Z,-1070.92,-328.8
2025-11-10T07:00:00.000Z,-1230.03,-230.78
2025-11-10T07:15:00.000Z,-1226.65,-261.75
2025-11-10T07:30:00.000Z,-1216.02,-326.21
2025-11-10T07:45:00.000Z,-1101.51,-358.19
2025-11-10T08:00:00.000Z,-1124.82,-336.51
2025-11-10T08:15:00.000Z,-1174.02,-342.83
2025-11-10T08:30:00.000Z,-1190.29,-363.39
2025-11-10T08:45:00.000Z,-1146.02,-395.66
2025-11-10T09:00:00.000Z,-999.38,-494.63
2025-11-10T09:15:00.000Z,-954.12,-487.49
2025-11-10T09:30:00.000Z,-1007.27,-472.89
2025-11-10T09:45:00.000Z,-1056.43,-493.49
2025-11-10T10:00:00.000Z,-1107.1,-637.01
2025-11-10T10:15:00.000Z,-1180.23,-683.66
2025-11-10T10:30:00.000Z,-1130.67,-732.86
2025-11-10T10:45:00.000Z,-1162.07,-796.34
2025-11-10T11:00:00.000Z,-992.28,-1104.37
2025-11-10T11:15:00.000Z,-910.48,-1172.89
2025-11-10T11:30:00.000Z,-941.67,-1168.03
2025-11-10T11:45:00.000Z,-937.44,-1167.21
2025-11-10T12:00:00.000Z,-917.61,-1094.62
2025-11-10T12:15:00.000Z,-1018.58,-1041.99
2025-11-10T12:30:00.000Z,-997.75,-1097.11
2025-11-10T12:45:00.000Z,-986.46,-1080.81
2025-11-10T13:00:00.000Z,-895.34,-1152.77
2025-11-10T13:15:00.000Z,-834.09,-1140.66
2025-11-10T13:30:00.000Z,-979.9,-1024.31
2025-11-10T13:45:00.000Z,-988.35,-975.43
2025-11-10T14:00:00.000Z,-1034.66,-831.53
2025-11-10T14:15:00.000Z,-1086.69,-813.12
2025-11-10T14:30:00.000Z,-1119.25,-838.22
2025-11-10T14:45:00.000Z,-1121.85,-917.64
2025-11-10T15:00:00.000Z,-1114.59,-843.26
2025-11-10T15:15:00.000Z,-1070.97,-853.09
2025-11-10T15:30:00.000Z,-1058.12,-815.72
2025-11-10T15:45:00.000Z,-1012.79,-749.38
2025-11-10T16:00:00.000Z,-1056.42,-784.57
2025-11-10T16:15:00.000Z,-1112.97,-735.38
2025-11-10T16:30:00.000Z,-1087.84,-753.24
2025-11-10T16:45:00.000Z,-1038.96,-824.8
2025-11-10T17:00:00.000Z,-986.47,-871.47
2025-11-10T17:15:00.000Z,-960.84,-910.44
2025-11-10T17:30:00.000Z,-1044.36,-902.9
2025-11-10T17:45:00.000Z,-1035.32,-862.82
2025-11-10T18:00:00.000Z,-1252.46,-690.12
2025-11-10T18:15:00.000Z,-1186.46,-685.64
2025-11-10T18:30:00.000Z,-1085.58,-707.53
2025-11-10T18:45:00.000Z,-1069.21,-670.49
2025-11-10T19:00:00.000Z,-1063.22,-755.38
2025-11-10T19:15:00.000Z,-1167.81,-727.1
2025-11-10T19:30:00.000Z,-1069.36,-686.83
2025-11-10T19:45:00.000Z,-1033.95,-672.1
2025-11-10T20:00:00.000Z,-1102.02,-839.85
2025-11-10T20:15:00.000Z,-1089.1,-892.33
2025-11-10T20:30:00.000Z,-1108.43,-892.38
2025-11-10T20:45:00.000Z,-1124.76,-929.71
2025-11-10T21:00:00.000Z,-971.93,-1100.27
2025-11-10T21:15:00.000Z,-909.27,-1092.12
2025-11-10T21:30:00.000Z,-1075.62,-835.4
2025-11-10T21:45:00.000Z,-941.52,-846.81
2025-11-10T22:00:00.000Z,-595.86,-1155.41
2025-11-10T22:15:00.000Z,-672.08,-1171.19
2025-11-10T22:30:00.000Z,-729.33,-1098.11
2025-11-10T22:45:00.000Z,-845.31,-1119.94
2025-11-10T23:00:00.000Z,-885.23,-1181.92
2025-11-10T23:15:00.000Z,-951.19,-1188.36
2025-11-10T23:30:00.000Z,-922.4,-1161.96
2025-11-10T23:45:00.000Z,-917.21,-1155.78
2025-11-11T00:00:00.000Z,-1011.56,-1153.39
2025-11-11T00:15:00.000Z,-980.93,-1159.65
2025-11-11T00:30:00.000Z,-903.75,-1188.51
2025-11-11T00:45:00.000Z,-949.44,-1165.34
2025-11-11T01:00:00.000Z,-1100.63,-1160.78
2025-11-11T01:15:00.000Z,-1074,-1178.08
2025-11-11T01:30:00.000Z,-1174.02,-1164.61
2025-11-11T01:45:00.000Z,-1235.13,-1073.31
2025-11-11T02:00:00.000Z,-1240.39,-1149.33
2025-11-11T02:15:00.000Z,-1244.35,-1110.27
2025-11-11T02:30:00.000Z,-1221.98,-1161.08
2025-11-11T02:45:00.000Z,-1170.45,-1159.06
2025-11-11T03:00:00.000Z,-1130.78,-1140.37
2025-11-11T03:15:00.000Z,-1110.64,-1155.8
2025-11-11T03:30:00.000Z,-1171.63,-1177.1
2025-11-11T03:45:00.000Z,-1057.75,-1182.65
2025-11-11T04:00:00.000Z,-937.28,-1194.13
2025-11-11T04:15:00.000Z,-968.6,-1193.94
2025-11-11T04:30:00.000Z,-1137.93,-1194.05
2025-11-11T04:45:00.000Z,-1203.22,-1193.89
2025-11-11T05:00:00.000Z,-1048.99,-1193.74
2025-11-11T05:15:00.000Z,-998.56,-1193.79
2025-11-11T05:30:00.000Z,-1069.31,-1191.52
2025-11-11T05:45:00.000Z,-1028.22,-1187.32
2025-11-11T06:00:00.000Z,-981.03,-1190.5
2025-11-11T06:15:00.000Z,-1006.14,-1148.44
2025-11-11T06:30:00.000Z,-955.12,-1137.55
2025-11-11T06:45:00.000Z,-1062.29,-1088.39
2025-11-11T07:00:00.000Z,-1041.89,-1086.53
2025-11-11T07:15:00.000Z,-1127.53,-1086.73
2025-11-11T07:30:00.000Z,-1131.89,-1047.75
2025-11-11T07:45:00.000Z,-1098.12,-1071.42
2025-11-11T08:00:00.000Z,-1190.21,-1051.84
2025-11-11T08:15:00.000Z,-1191.3,-978.91
2025-11-11T08:30:00.000Z,-1218.17,-895.33
2025-11-11T08:45:00.000Z,-1194.43,-871.69
2025-11-11T09:00:00.000Z,-1118.2,-932.49
2025-11-11T09:15:00.000Z,-1120.2,-881.05
2025-11-11T09:30:00.000Z,-1195.09,-923.83
2025-11-11T09:45:00.000Z,-1213.89,-962.24
2025-11-11T10:00:00.000Z,-1199.08,-990.33
2025-11-11T10:15:00.000Z,-1189.9,-1026.2
2025-11-11T10:30:00.000Z,-1049.08,-998.09
2025-11-11T10:45:00.000Z,-1012.91,-1072.69
